product name,color,description,url,time,price,currency,size,region,category
Virtus Mini Chain Wallet,"pink,black","Crafted from supple leather, this wallet is embellished with emblematic Barocco V hardware - a bold symbol of the House's aesthetic heritage",https://www.versace.com/us/en-us/women/bags/clutch-bags/virtus-mini-chain-wallet-d6sot/DP3H538V-DVT2_DTU_UNICA_D6SOT__.html?cgid=142300,2020-04-05 19:43:16.131809,$625,USD,one-size,us,"women,bags,clutch-bags"
Icon Western Evening Bag,black,The feminine Icon evening bag is revisited in a Western tone. The supple calf leather bag is enriched with all-over studwork and star hardwa,https://www.versace.com/us/en-us/women/bags/clutch-bags/icon-western-evening-bag-k41ot/DP8H339-D3VBS_DTU_UNICA_K41OT__.html?cgid=142300,2020-04-05 19:43:16.148814,"$1,350",USD,one-size,us,"women,bags,clutch-bags"
Virtus Faux Fur Clutch,animalier,This compact clutch has been crafted from plush faux fur and is lined in smooth leather. The front is adorned with the House's signature Bar,https://www.versace.com/us/en-us/women/bags/clutch-bags/virtus-faux-fur-clutch-k90ot/DBSH322-DT2LEP_DTU_UNICA_K90OT__.html?cgid=142300,2020-04-05 19:43:16.164753,"$1,425",USD,one-size,us,"women,bags,clutch-bags"
Virtus Embellished Evening Bag,"white,pink,black","Crafted from leather and embellished with shimmering crystals, the Virtus evening bag features a magnetic flap-over closure, a shoulder chai",https://www.versace.com/us/en-us/women/bags/clutch-bags/virtus-embellished-evening-bag-k41ot/DBFH209-D2RASS_DTU_UNICA_K41OT__.html?cgid=142300,2020-04-05 19:43:16.179813,"$1,150",USD,one-size,us,"women,bags,clutch-bags"
Icon Western Clutch Bag,"black,red+gold","The elegant Icon clutch bag is revisited in a Western tone. The supple calf leather bag is enriched with all-over studwork, star and horsesh",https://www.versace.com/us/en-us/women/bags/clutch-bags/icon-western-clutch-bag-k41ot/DBSG322-D6VBC_DTU_UNICA_K41OT__.html?cgid=142300,2020-04-05 19:43:16.223689,"$1,925",USD,one-size,us,"women,bags,clutch-bags"
Medusa Bag,"blue,gold,black","Seen on the Spring-Summer 2020 runway, this statement bag is designed in the shape of the iconic Medusa. Presented in a smoky, degradé color",https://www.versace.com/us/en-us/women/bags/clutch-bags/medusa-bag-d91ap/DL28000-DLE55_DTU_UNICA_D91AP__.html?cgid=142300,2020-04-05 19:43:16.326103,"$1,875",USD,one-size,us,"women,bags,clutch-bags"
Virtus Fold Over Clutch Bag,black,"A statement style, the new fold over clutch bag features turn lock closure and boasts a central gold-tone metal Barocco letter V - a bold sy",https://www.versace.com/us/en-us/women/bags/clutch-bags/virtus-fold-over-clutch-bag-k41ot/DBSH486-D5VIT_DTU_UNICA_K41OT__.html?cgid=142300,2020-04-05 19:43:16.358785,"$1,995",USD,one-size,us,"women,bags,clutch-bags"
Medusa Bag,"blue,gold,black","Seen on the Spring-Summer 2020 runway, this statement bag is designed in the shape of the iconic Medusa. Presented in a smoky, degradé color",https://www.versace.com/us/en-us/women/bags/clutch-bags/medusa-bag-d7pap/DL28000-DLE55_DTU_UNICA_D7PAP__.html?cgid=142300,2020-04-05 19:43:16.371116,"$1,875",USD,one-size,us,"women,bags,clutch-bags"
Crystal Virtus Chain Wallet,black,"An elegant accessory, the new chain wallet features a chain shoulder strap and the central gold-tone metal Barocco letter V enriched with cr",https://www.versace.com/us/en-us/women/bags/clutch-bags/crystal-virtus-chain-wallet-k41ot/DBSG377V-D8VITS_DTU_UNICA_K41OT__.html?cgid=142300,2020-04-05 19:43:16.382368,"$1,550",USD,one-size,us,"women,bags,clutch-bags"
Medusa Bag,"blue,gold,black","Seen on the Spring-Summer 2020 runway, this statement bag is designed in the shape of the iconic Medusa. Presented in a smoky, degradé color",https://www.versace.com/us/en-us/women/bags/clutch-bags/medusa-bag-d419p/DL28000-DLE55_DTU_UNICA_D419P__.html?cgid=142300,2020-04-05 19:43:16.395353,"$1,875",USD,one-size,us,"women,bags,clutch-bags"
Jungle Print Virtus Mini Chain Wallet,print,"Crafted from supple leather in the iconic Jungle print, this wallet is embellished with emblematic Barocco V hardware - a bold symbol of the",https://www.versace.com/us/en-us/women/bags/clutch-bags/jungle-print-virtus-mini-chain-wallet-kvemt/DP3H538V-D3VSTP_DTU_UNICA_KVEMT__.html?cgid=142300,2020-04-05 19:43:16.407719,$675,USD,one-size,us,"women,bags,clutch-bags"
Virtus Mini Chain Wallet,"pink,black","Crafted from supple leather, this wallet is embellished with emblematic Barocco V hardware - a bold symbol of the House's aesthetic heritage",https://www.versace.com/us/en-us/women/bags/clutch-bags/virtus-mini-chain-wallet-k41ot/DP3H538V-DVT2_DTU_UNICA_K41OT__.html?cgid=142300,2020-04-05 19:43:16.423035,$625,USD,one-size,us,"women,bags,clutch-bags"
Chain Reaction Sneakers,"black,white,black,Burgundy,violet,white","The Chain Reaction, a sneaker that embodies the strongest elements of the Versace identity. Eclectic details create a one-of-a-kind shoe cha",https://www.versace.com/us/en-us/women/shoes/sneakers/chain-reaction-sneakers-d41/DSR705G-D7CTG_D41.html?cgid=131500,2020-04-05 19:43:16.437625,$995,USD,"35,35.5,36,36.5,37,37.5,38,38.5,39,39.5,40,40.5,41",us,"women,shoes,sneakers"
Chain Reaction Sneakers,"pink,black","The Chain Reaction, a sneaker that embodies the strongest elements of the Versace identity. Eclectic details create a one-of-a-kind shoe cha",https://www.versace.com/us/en-us/women/shoes/sneakers/chain-reaction-sneakers-d41/DSR705G-D36TG_D41.html?cgid=131500,2020-04-05 19:43:16.610335,$995,USD,"36,36.5,37,37.5,38,38.5,39,40,41",us,"women,shoes,sneakers"
Chain Reaction Sneakers,"black,white,black,Burgundy,violet,white","The Chain Reaction, a sneaker that embodies the strongest elements of the Versace identity. Eclectic details create a one-of-a-kind shoe cha",https://www.versace.com/us/en-us/women/shoes/sneakers/chain-reaction-sneakers-d01/DSR705G-D7CTG_D01.html?cgid=131500,2020-04-05 19:43:16.625005,$995,USD,"35,35.5,36,36.5,37,37.5,38,38.5,39,39.5,40,40.5,41",us,"women,shoes,sneakers"
Chain Reaction Sneakers,white,"The Chain Reaction, sneakers that embody the strongest elements of the Versace identity. Eclectic details create a one-of-a-kind shoe charac",https://www.versace.com/us/en-us/women/shoes/sneakers/chain-reaction-sneakers-dbn/DSR705G-DTV21_DBN.html?cgid=131500,2020-04-05 19:43:16.637131,"$1,075",USD,"36,36.5,37,37.5,38,38.5,39,40,41",us,"women,shoes,sneakers"
Chain Reaction Sneakers,"black,white,black,Burgundy,violet,white","The Chain Reaction, a sneaker that embodies the strongest elements of the Versace identity. Eclectic details create a one-of-a-kind shoe cha",https://www.versace.com/us/en-us/women/shoes/sneakers/chain-reaction-sneakers-k0d/DSR705G-D7CTG_K0D.html?cgid=131500,2020-04-05 19:43:16.651466,$995,USD,"35,35.5,36,36.5,37,37.5,38,38.5,39,39.5,40,40.5,41",us,"women,shoes,sneakers"
Chain Reaction 2 Sneakers,"pink,black,black,red","The Chain Reaction, a sneaker that embodies the strongest elements of the Versace identity. Eclectic details create a one-of-a-kind shoe cha",https://www.versace.com/us/en-us/women/shoes/sneakers/chain-reaction-2-sneakers-dnf/DST030G-D37TG_DNF.html?cgid=131500,2020-04-05 19:43:16.665703,$995,USD,"36,37,37.5,38,38.5,39,39.5,40,41",us,"women,shoes,sneakers"
Chain Reaction Sneakers,print,"The Chain Reaction, a sneaker that embodies the strongest elements of the Versace identity. Eclectic details create a one-of-a-kind shoe cha",https://www.versace.com/us/en-us/women/shoes/sneakers/chain-reaction-sneakers-dwnr/DSR705G-DECTG_DWNR.html?cgid=131500,2020-04-05 19:43:16.681359,"$1,475",USD,"36,36.5,37,37.5,38,38.5,39,40,41",us,"women,shoes,sneakers"
Chain Reaction Sneakers,"black,white,black,Burgundy,violet,white","The Chain Reaction, a sneaker that embodies the strongest elements of the Versace identity. Eclectic details create a one-of-a-kind shoe cha",https://www.versace.com/us/en-us/women/shoes/sneakers/chain-reaction-sneakers-k0gb/DSR705G-D7CTG_K0GB.html?cgid=131500,2020-04-05 19:43:16.696506,$995,USD,"36,36.5,37,37.5,38,38.5,39,40,41",us,"women,shoes,sneakers"
Chain Reaction Sneakers,print,"The Chain Reaction, a sneaker that embodies the strongest elements of the Versace identity. Eclectic details create a one-of-a-kind shoe cha",https://www.versace.com/us/en-us/women/shoes/sneakers/chain-reaction-sneakers-db5os/DSR705G-DICTG_DB5OS.html?cgid=131500,2020-04-05 19:43:16.710043,$995,USD,"35,36,36.5,37,37.5,38,38.5,39,39.5,40,41",us,"women,shoes,sneakers"
Chain Reaction Sneakers,black,"The Chain Reaction, a sneaker that embodies the strongest elements of the Versace identity. Eclectic details create a one-of-a-kind shoe cha",https://www.versace.com/us/en-us/women/shoes/sneakers/chain-reaction-sneakers-dnw/DSR705G-D4TZG_DNW.html?cgid=131500,2020-04-05 19:43:16.849033,$995,USD,"36,37,37.5,38,38.5,39,40,41",us,"women,shoes,sneakers"
Chain Reaction 2 Sneakers,print,"The Chain Reaction, a sneaker that embodies the strongest elements of the Versace identity. Eclectic details create a one-of-a-kind shoe cha",https://www.versace.com/us/en-us/women/shoes/sneakers/chain-reaction-2-sneakers-dnob/DST030G-D41TG_DNOB.html?cgid=131500,2020-04-05 19:43:16.864318,$995,USD,"36,37,37.5,38,38.5,39,39.5,40,41",us,"women,shoes,sneakers"
Chain Reaction Sneakers,"black,white,black,Burgundy,violet,white","The Chain Reaction, a sneaker that embodies the strongest elements of the Versace identity. Eclectic details create a one-of-a-kind shoe cha",https://www.versace.com/us/en-us/women/shoes/sneakers/chain-reaction-sneakers-dbot/DSR705G-D7CTG_DBOT.html?cgid=131500,2020-04-05 19:43:16.877874,$995,USD,"35,35.5,36,36.5,37,37.5,38,38.5,39,39.5,40,40.5,41",us,"women,shoes,sneakers"
Barocco Print Chain Reaction 2 Sneakers,white+print,"The Chain Reaction 2, sneakers that embody the strongest elements of the Versace identity. Eclectic details create a one-of-a-kind shoe char",https://www.versace.com/us/en-us/women/shoes/sneakers/barocco-print-chain-reaction-2-sneakers-dbn9/DST030G-DT21_DBN9.html?cgid=131500,2020-04-05 19:43:16.893223,"$1,075",USD,"35,35.5,36,36.5,37,37.5,38,38.5,39,39.5,40,40.5,41",us,"women,shoes,sneakers"
Tie-Dye Print Chain Reaction 2 Sneakers,pink,"Featuring the Tie-Dye print, these Chain Reaction 2 sneakers embody the strongest elements of the Versace identity. Eclectic details create",https://www.versace.com/us/en-us/women/shoes/sneakers/tie-dye-print-chain-reaction-2-sneakers-dbf/DST030G-D23V_DBF.html?cgid=131500,2020-04-05 19:43:16.908282,"$1,325",USD,"36,36.5,37,37.5,38,38.5,39,40,41",us,"women,shoes,sneakers"
Barocco Print Squalo Sneakers,print,"Inspired by the anatomy of the great white shark, the outsole of the Squalo sneakers evokes the shape of the animal's jaws. Barocco print le",https://www.versace.com/us/en-us/women/shoes/sneakers/barocco-print-squalo-sneakers-d914/DST113G-D18TV_D914.html?cgid=131500,2020-04-05 19:43:16.930240,$995,USD,"36,36.5,37,37.5,38,38.5,39,40,41",us,"women,shoes,sneakers"
Greca Chain Squalo Sneakers,print,"Inspired by the anatomy of the great white shark, the outsole of the Squalo sneakers evokes the shape of the animal's jaws. Barocco print le",https://www.versace.com/us/en-us/women/shoes/sneakers/greca-chain-squalo-sneakers-d914t/DST116G-D18TV_D914T.html?cgid=131500,2020-04-05 19:43:16.943884,"$1,650",USD,"36,37,37.5,38,38.5,39,40,41",us,"women,shoes,sneakers"
Pop Animalier Print Squalo Sneakers,green,"Inspired by the anatomy of the great white shark, the outsole of the Squalo sneakers evokes the shape of the animal's jaws. Pop Animalier pr",https://www.versace.com/us/en-us/women/shoes/sneakers/pop-animalier-print-squalo-sneakers-kxbn/DST113G-D20TV_KXBN.html?cgid=131500,2020-04-05 19:43:16.987946,$995,USD,"35,36,36.5,37,37.5,38,38.5,39,39.5,40,40.5,41",us,"women,shoes,sneakers"
Jungle Print Squalo Sneakers,print,"Inspired by the anatomy of the great white shark, the outsole of the Squalo sneakers evokes the shape of the animal's jaws. Jung",https://www.versace.com/us/en-us/women/shoes/sneakers/jungle-print-squalo-sneakers-d54g/DST113G-D72V_D54G.html?cgid=131500,2020-04-05 19:43:17.084720,$995,USD,"36,36.5,37,37.5,38,38.5,39,40",us,"women,shoes,sneakers"
Squalo Sneakers,"pink,white,pink,white","Inspired by the anatomy of the great white shark, the outsole of the Squalo sneakers evokes the shape of the animal's jaws. Leather details",https://www.versace.com/us/en-us/women/shoes/sneakers/squalo-sneakers-dbn/DST113G-D16TV_DBN.html?cgid=131500,2020-04-05 19:43:17.118677,$895,USD,"36,36.5,37,37.5,40,41",us,"women,shoes,sneakers"
Squalo Sneakers,"pink,white,pink,white","Inspired by the anatomy of the great white shark, the outsole of the Squalo sneakers evokes the shape of the animal's jaws. Leather details",https://www.versace.com/us/en-us/women/shoes/sneakers/squalo-sneakers-dbf/DST113G-D16TV_DBF.html?cgid=131500,2020-04-05 19:43:17.147033,$895,USD,"35,35.5,36,36.5,37,37.5,38,38.5,39,39.5,40,40.5,41",us,"women,shoes,sneakers"
Greca Chain Squalo Sneakers,black,"Inspired by the anatomy of the great white shark, the outsole of the Squalo sneakers evokes the shape of the animal's jaws. Barocco print le",https://www.versace.com/us/en-us/women/shoes/sneakers/greca-chain-squalo-sneakers-d41/DST116G-D16TV_D41.html?cgid=131500,2020-04-05 19:43:17.160848,"$1,495",USD,"36,36.5,37,37.5,38,38.5,39,40,41",us,"women,shoes,sneakers"
Squalo Sneakers,"pink,white,pink,white","Inspired by the anatomy of the great white shark, the outsole of the Squalo sneakers evokes the shape of the animal's jaws. Leather details",https://www.versace.com/us/en-us/women/shoes/sneakers/squalo-sneakers-dbg1/DST113G-D16TV_DBG1.html?cgid=131500,2020-04-05 19:43:17.176227,$895,USD,"35,35.5,36,36.5,37,37.5,38,38.5,39,39.5,40,40.5,41",us,"women,shoes,sneakers"
Square Buckle Leather Belt,"black,Pink",This Versace belt brings the ultimate vintage touch to any look. It features the most exceptional quality leather and a gold tone square,https://www.versace.com/us/en-us/women/accessories/belts/square-buckle-leather-belt-k0n5t/DCDG349-DV5T_K0N5T.html?cgid=141200,2020-04-05 19:43:17.218323,$550,USD,"85,90",us,"women,accessories,belts"
Tribute Buckle Waist Belt,white,Supple calf leather waist belt with Tribute Gold tone hardware and a squared belt buckle.,https://www.versace.com/us/en-us/women/accessories/belts/tribute-buckle-waist-belt-k06ot/DCDG714-DV6TL_K06OT.html?cgid=141200,2020-04-05 19:43:17.241791,"$1,295",USD,"75,85,90,95",us,"women,accessories,belts"
Squalo Sneakers,"pink,white,pink,white","Inspired by the anatomy of the great white shark, the outsole of the Squalo sneakers evokes the shape of the animal's jaws. Leather details",https://www.versace.com/us/en-us/women/shoes/sneakers/squalo-sneakers-k5f9/DST113G-D16TV_K5F9.html?cgid=131500,2020-04-05 19:43:17.281196,$895,USD,"36,37,37.5,38,38.5,39,40,41",us,"women,shoes,sneakers"
Square Buckle Leather Belt,"black,Pink",This Versace belt brings the ultimate vintage touch to any look. It features the most exceptional quality leather and a gold tone square,https://www.versace.com/us/en-us/women/accessories/belts/square-buckle-leather-belt-k41ot/DCDG349-DV5T_K41OT.html?cgid=141200,2020-04-05 19:43:17.310891,$550,USD,95,us,"women,accessories,belts"
Baroque Buckle Leather Belt,"Black,black","Calf leather belt with a vintage gold tone Baroque buckle, that cradles the waistline along with a micro Medusa Head.",https://www.versace.com/us/en-us/women/accessories/belts/baroque-buckle-leather-belt-k41ot/DCDG259-DVIT5_K41OT.html?cgid=141200,2020-04-05 19:43:17.349219,$395,USD,"70,75,80,85,90,95,100",us,"women,accessories,belts"
Palazzo calf leather belt,"white,black",Leather belt finished with the iconic Versace Medusa Head for added definition. A great wardrobe staple.,https://www.versace.com/us/en-us/women/accessories/belts/palazzo-calf-leather-belt-d41oc/DCDD259-DVT2_D41OC.html?cgid=141200,2020-04-05 19:43:17.405458,$425,USD,"60,65,70,75,80,85,90,95,100,105,110",us,"women,accessories,belts"
Medusa Leather Belt,black,Leather belt finished with the iconic Versace Medusa buckle for added definition. A great wardrobe staple.,https://www.versace.com/us/en-us/women/accessories/belts/medusa-leather-belt-k41ot/DCDE179-DVITX_K41OT.html?cgid=141200,2020-04-05 19:43:17.428875,$425,USD,"65,70,75,80,85,90,95,100",us,"women,accessories,belts"
Logo Thin Belt,black,"Crafted in exceptional quality leather, this slim belt features a subtle squared buckle. The belt is enriched with Versace logo lettering ha",https://www.versace.com/us/en-us/women/accessories/belts/logo-thin-belt-k41ot/DCDH130-DV3T_K41OT.html?cgid=141200,2020-04-05 19:43:17.489898,$795,USD,"75,80,85,90,95,100",us,"women,accessories,belts"
Baroque Buckle Tribute Belt,black,An iconic accessory crafted in refined leather. This buckle belt features a Baroque buckle and gold tone accents. From the Tribute Collectio,https://www.versace.com/us/en-us/women/accessories/belts/baroque-buckle-tribute-belt-k41ot/DCDG338-DV3T_K41OT.html?cgid=141200,2020-04-05 19:43:17.504523,$475,USD,"65,70,75,80,85,90,95,100",us,"women,accessories,belts"
